t,x,y,z,roll,pitch,heading,u,v,w,p,q,r,lon,lat,left,right,bow_ver,bow_hor,stern_ver,stern_hor,elevator,rudder,
129.40000000,18.74331397,-0.00113605,0.37566897,-0.00000699,-0.01252259,6.28316101,0.18785670,-0.00000027,-0.09897818,-0.00002581,0.00115958,0.00000546,-0.00000001,0.00016868,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.45000000,18.75276804,-0.00113633,0.37083807,-0.00000829,-0.01246461,6.28316128,0.18702087,0.00000022,-0.11166413,-0.00002538,0.00170425,0.00000538,-0.00000001,0.00016876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.50000000,18.76218795,-0.00113659,0.36537185,-0.00000956,-0.01237940,6.28316155,0.18622103,0.00000071,-0.12425783,-0.00002491,0.00225041,0.00000527,-0.00000001,0.00016885,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.55000000,18.77157519,-0.00113684,0.35927470,-0.00001081,-0.01226688,6.28316181,0.18546341,0.00000127,-0.13675498,-0.00002440,0.00279822,0.00000515,-0.00000001,0.00016893,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.60000000,18.78093154,-0.00113707,0.35255121,-0.00001203,-0.01212697,6.28316207,0.18475417,0.00000189,-0.14915134,-0.00002384,0.00334784,0.00000502,-0.00000001,0.00016901,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.65000000,18.79025901,-0.00113728,0.34520622,-0.00001323,-0.01195958,6.28316232,0.18409938,0.00000257,-0.16144278,-0.00002325,0.00389936,0.00000487,-0.00000001,0.00016910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.70000000,18.79955986,-0.00113747,0.33724474,-0.00001439,-0.01176461,6.28316256,0.18350505,0.00000330,-0.17362522,-0.00002261,0.00445286,0.00000471,-0.00000001,0.00016918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.75000000,18.80883660,-0.00113764,0.32867202,-0.00001553,-0.01154197,6.28316279,0.18297712,0.00000409,-0.18569466,-0.00002194,0.00500838,0.00000455,-0.00000001,0.00016927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.80000000,18.81809201,-0.00113779,0.31949350,-0.00001663,-0.01129155,6.28316301,0.18252142,0.00000492,-0.19764718,-0.00002124,0.00556592,0.00000437,-0.00000001,0.00016935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.85000000,18.82732908,-0.00113791,0.30971482,-0.00001769,-0.01101325,6.28316323,0.18214372,0.00000580,-0.20947894,-0.00002050,0.00612546,0.00000419,-0.00000001,0.00016943,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.90000000,18.83655107,-0.00113801,0.29934180,-0.00001872,-0.01070698,6.28316343,0.18184969,0.00000672,-0.22118617,-0.00001974,0.00668691,0.00000400,-0.00000001,0.00016952,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
129.95000000,18.84576144,-0.00113808,0.28838048,-0.00001971,-0.01037263,6.28316363,0.18164265,0.00000769,-0.23281467,-0.00001894,0.00726020,0.00000381,-0.00000001,0.00016960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.00000000,18.85496383,-0.00113813,0.27683458,-0.00002065,-0.01000962,6.28316381,0.18152153,0.00000870,-0.24445810,-0.00001813,0.00796141,0.00000362,-0.00000001,0.00016968,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.05000000,18.86416179,-0.00113814,0.26470313,-0.00002156,-0.00961155,6.28316398,0.18149560,0.00000973,-0.25602987,-0.00001730,0.00893052,0.00000344,-0.00000001,0.00016976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.10000000,18.87335919,-0.00113813,0.25198945,-0.00002243,-0.00916502,6.28316414,0.18158914,0.00001076,-0.26724424,-0.00001645,0.01015380,0.00000328,-0.00000001,0.00016985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.15000000,18.88256073,-0.00113809,0.23871101,-0.00002325,-0.00865733,6.28316430,0.18183958,0.00001172,-0.27750397,-0.00001559,0.01150981,0.00000313,-0.00000001,0.00016993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.20000000,18.89177249,-0.00113802,0.22491504,-0.00002403,-0.00808184,6.28316444,0.18226650,0.00001261,-0.28634056,-0.00001471,0.01292645,0.00000301,-0.00000001,0.00017001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.25000000,18.90100123,-0.00113792,0.21067213,-0.00002477,-0.00743552,6.28316457,0.18287706,0.00001338,-0.29333021,-0.00001383,0.01434302,0.00000290,-0.00000001,0.00017010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.30000000,18.91025388,-0.00113781,0.19607402,-0.00002546,-0.00671837,6.28316470,0.18366724,0.00001401,-0.29806556,-0.00001295,0.01570235,0.00000282,-0.00000001,0.00017018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.35000000,18.91953716,-0.00113768,0.18123277,-0.00002611,-0.00593325,6.28316482,0.18462108,0.00001440,-0.30015931,-0.00001207,0.01694927,0.00000277,-0.00000001,0.00017026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.40000000,18.92885710,-0.00113754,0.16627984,-0.00002672,-0.00508579,6.28316494,0.18571093,0.00001461,-0.29924787,-0.00001120,0.01803093,0.00000281,-0.00000001,0.00017035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.45000000,18.93821862,-0.00113740,0.15136487,-0.00002728,-0.00418424,6.28316506,0.18689825,0.00001463,-0.29500147,-0.00001033,0.01889772,0.00000287,-0.00000001,0.00017043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.50000000,18.94762517,-0.00113726,0.13665402,-0.00002779,-0.00323936,6.28316517,0.18813483,0.00001441,-0.28713651,-0.00000948,0.01950526,0.00000294,-0.00000001,0.00017051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.55000000,18.95707837,-0.00113713,0.12232774,-0.00002827,-0.00226409,6.28316529,0.18936577,0.00001392,-0.27542828,-0.00000865,0.01981588,0.00000294,-0.00000001,0.00017060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.60000000,18.96657781,-0.00113701,0.10857780,-0.00002870,-0.00127330,6.28316541,0.19053261,0.00001309,-0.25972513,-0.00000783,0.01980017,0.00000293,-0.00000001,0.00017069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.65000000,18.97612097,-0.00113692,0.09560369,-0.00002909,-0.00028329,6.28316553,0.19157742,0.00001195,-0.23995969,-0.00000704,0.01943846,0.00000291,-0.00000001,0.00017077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.70000000,18.98570324,-0.00113686,0.08360842,-0.00002944,0.00068863,6.28316565,0.19244727,0.00001045,-0.21616303,-0.00000627,0.01872164,0.00000291,-0.00000001,0.00017086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.75000000,18.99531816,-0.00113685,0.07279364,-0.00002976,0.00162471,6.28316576,0.19309863,0.00000867,-0.18847469,-0.00000552,0.01765166,0.00000293,-0.00000001,0.00017094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.80000000,19.00495776,-0.00113688,0.06335423,-0.00003003,0.00250730,6.28316588,0.19350093,0.00000657,-0.15714747,-0.00000478,0.01624145,0.00000290,-0.00000001,0.00017103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.85000000,19.01461308,-0.00113698,0.05547263,-0.00003027,0.00331937,6.28316601,0.19363982,0.00000421,-0.12255277,-0.00000406,0.01451440,0.00000287,-0.00000001,0.00017112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.90000000,19.02427468,-0.00113714,0.04931288,-0.00003047,0.00404509,6.28316613,0.19351904,0.00000170,-0.08517243,-0.00000335,0.01250335,0.00000278,-0.00000001,0.00017120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
130.95000000,19.03393332,-0.00113737,0.04501516,-0.00003064,0.00467026,6.28316625,0.19316052,-0.00000101,-0.04559936,-0.00000265,0.01024943,0.00000268,-0.00000001,0.00017129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.00000000,19.04358060,-0.00113767,0.04269011,-0.00003077,0.00518273,6.28316637,0.19260373,-0.00000395,-0.00451444,-0.00000196,0.00780054,0.00000267,-0.00000001,0.00017138,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.05000000,19.05320948,-0.00113806,0.04241448,-0.00003087,0.00557275,6.28316649,0.19190325,-0.00000695,0.03733043,-0.00000128,0.00520999,0.00000255,-0.00000001,0.00017147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.10000000,19.06281490,-0.00113853,0.04422750,-0.00003093,0.00583325,6.28316661,0.19112595,-0.00000995,0.07910451,-0.00000059,0.00250766,0.00000246,-0.00000001,0.00017155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.15000000,19.07239411,-0.00113909,0.04812691,-0.00003096,0.00595864,6.28316673,0.19034474,-0.00001293,0.11988621,0.00000010,-0.00024658,0.00000239,-0.00000001,0.00017164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.20000000,19.08194689,-0.00113972,0.05406441,-0.00003096,0.00594631,6.28316684,0.18963498,-0.00001583,0.15879137,0.00000079,-0.00298708,0.00000235,-0.00000001,0.00017172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.25000000,19.09147568,-0.00114045,0.06194746,-0.00003092,0.00579695,6.28316697,0.18906773,-0.00001855,0.19494061,0.00000150,-0.00564514,0.00000224,-0.00000001,0.00017181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.30000000,19.10098541,-0.00114125,0.07163952,-0.00003084,0.00551470,6.28316709,0.18870428,-0.00002088,0.22758803,0.00000223,-0.00815391,0.00000217,-0.00000001,0.00017190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.35000000,19.11048324,-0.00114211,0.08296672,-0.00003073,0.00510700,6.28316721,0.18859081,-0.00002299,0.25612639,0.00000298,-0.01045131,0.00000210,-0.00000001,0.00017198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.40000000,19.11997806,-0.00114304,0.09572472,-0.00003058,0.00458444,6.28316733,0.18875485,-0.00002475,0.28011165,0.00000374,-0.01248285,0.00000200,-0.00000001,0.00017207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.45000000,19.12947991,-0.00114402,0.10968688,-0.00003039,0.00396029,6.28316745,0.18920243,-0.00002618,0.29927103,0.00000453,-0.01420444,0.00000188,-0.00000001,0.00017215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.50000000,19.13899921,-0.00114505,0.12461285,-0.00003017,0.00325007,6.28316756,0.18991880,-0.00002725,0.31349968,0.00000533,-0.01558449,0.00000177,-0.00000001,0.00017224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.55000000,19.14854605,-0.00114610,0.14025689,-0.00002990,0.00247085,6.28316768,0.19087002,-0.00002800,0.32285709,0.00000616,-0.01660568,0.00000165,-0.00000001,0.00017232,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.60000000,19.15812941,-0.00114719,0.15637612,-0.00002959,0.00164056,6.28316778,0.19200699,-0.00002839,0.32754193,0.00000700,-0.01726547,0.00000156,-0.00000001,0.00017241,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.65000000,19.16775661,-0.00114829,0.17273744,-0.00002924,0.00077729,6.28316789,0.19327018,-0.00002846,0.32787376,0.00000785,-0.01757603,0.00000151,-0.00000001,0.00017250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.70000000,19.17743286,-0.00114941,0.18912361,-0.00002885,-0.00010151,6.28316799,0.19459544,-0.00002819,0.32426559,0.00000872,-0.01756292,0.00000147,-0.00000001,0.00017258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.75000000,19.18716099,-0.00115052,0.20533788,-0.00002841,-0.00097966,6.28316809,0.19591956,-0.00002767,0.31719774,0.00000960,-0.01726328,0.00000134,-0.00000001,0.00017267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.80000000,19.19694142,-0.00115162,0.22120736,-0.00002793,-0.00184282,6.28316818,0.19718517,-0.00002691,0.30719368,0.00001048,-0.01672347,0.00000115,-0.00000001,0.00017276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.85000000,19.20677236,-0.00115270,0.23658518,-0.00002741,-0.00267900,6.28316826,0.19834473,-0.00002596,0.29480001,0.00001136,-0.01599667,0.00000095,-0.00000001,0.00017285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.90000000,19.21665007,-0.00115377,0.25135170,-0.00002684,-0.00347883,6.28316833,0.19936287,-0.00002487,0.28056969,0.00001223,-0.01514099,0.00000073,-0.00000001,0.00017294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
131.95000000,19.22656935,-0.00115480,0.26541477,-0.00002623,-0.00423588,6.28316839,0.20021829,-0.00002366,0.26505843,0.00001309,-0.01421873,0.00000050,-0.00000001,0.00017303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.00000000,19.23652404,-0.00115580,0.27870998,-0.00002557,-0.00494682,6.28316843,0.20090467,-0.00002239,0.24883612,0.00001392,-0.01329911,0.00000026,-0.00000001,0.00017311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.05000000,19.24650760,-0.00115677,0.29120133,-0.00002488,-0.00561177,6.28316846,0.20143712,-0.00002110,0.23261370,0.00001473,-0.01248224,0.00000001,-0.00000001,0.00017320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.10000000,19.25651403,-0.00115771,0.30288835,-0.00002414,-0.00623588,6.28316847,0.20183319,-0.00001985,0.21694884,0.00001551,-0.01184688,-0.00000024,-0.00000001,0.00017329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.15000000,19.26653785,-0.00115861,0.31379851,-0.00002337,-0.00682823,6.28316848,0.20208534,-0.00001865,0.20158990,0.00001626,-0.01122941,-0.00000049,-0.00000001,0.00017338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.20000000,19.27657306,-0.00115947,0.32394676,-0.00002255,-0.00738970,6.28316847,0.20220033,-0.00001748,0.18645225,0.00001698,-0.01061771,-0.00000072,-0.00000001,0.00017348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.25000000,19.28661391,-0.00116031,0.33334383,-0.00002170,-0.00792058,6.28316844,0.20218807,-0.00001635,0.17152270,0.00001767,-0.01001168,-0.00000095,-0.00000001,0.00017357,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.30000000,19.29665507,-0.00116111,0.34199977,-0.00002082,-0.00842117,6.28316840,0.20205812,-0.00001527,0.15678850,0.00001833,-0.00941121,-0.00000116,-0.00000001,0.00017366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.35000000,19.30669160,-0.00116188,0.34992399,-0.00001990,-0.00889173,6.28316836,0.20181975,-0.00001424,0.14223731,0.00001895,-0.00881618,-0.00000137,-0.00000001,0.00017375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.40000000,19.31671895,-0.00116262,0.35712530,-0.00001895,-0.00933254,6.28316830,0.20148189,-0.00001325,0.12785718,0.00001954,-0.00822645,-0.00000156,-0.00000001,0.00017384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.45000000,19.32673295,-0.00116333,0.36361190,-0.00001798,-0.00974386,6.28316823,0.20105323,-0.00001232,0.11363655,0.00002008,-0.00764189,-0.00000174,-0.00000001,0.00017393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.50000000,19.33672977,-0.00116401,0.36939141,-0.00001697,-0.01012595,6.28316815,0.20054217,-0.00001145,0.09956416,0.00002059,-0.00706236,-0.00000191,-0.00000001,0.00017402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.55000000,19.34670595,-0.00116467,0.37447089,-0.00001594,-0.01047907,6.28316806,0.19995689,-0.00001063,0.08562910,0.00002105,-0.00648772,-0.00000207,-0.00000001,0.00017411,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.60000000,19.35665838,-0.00116531,0.37885688,-0.00001489,-0.01080346,6.28316796,0.19930534,-0.00000988,0.07182074,0.00002148,-0.00591781,-0.00000221,-0.00000001,0.00017420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.65000000,19.36658428,-0.00116592,0.38255536,-0.00001381,-0.01109935,6.28316785,0.19859527,-0.00000918,0.05812874,0.00002185,-0.00535250,-0.00000234,-0.00000001,0.00017429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.70000000,19.37648117,-0.00116651,0.38557183,-0.00001272,-0.01136697,6.28316774,0.19783424,-0.00000856,0.04454299,0.00002219,-0.00479162,-0.00000246,-0.00000001,0.00017437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.75000000,19.38634693,-0.00116709,0.38791127,-0.00001161,-0.01160655,6.28316762,0.19702963,-0.00000799,0.03105365,0.00002247,-0.00423504,-0.00000256,-0.00000001,0.00017446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.80000000,19.39617972,-0.00116764,0.38957819,-0.00001048,-0.01181831,6.28316749,0.19618867,-0.00000750,0.01765107,0.00002271,-0.00368261,-0.00000264,-0.00000001,0.00017455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.85000000,19.40597804,-0.00116818,0.39057661,-0.00000935,-0.01200244,6.28316736,0.19531844,-0.00000707,0.00432582,0.00002291,-0.00313418,-0.00000272,-0.00000001,0.00017464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.90000000,19.41574066,-0.00116871,0.39091010,-0.00000820,-0.01215915,6.28316723,0.19442588,-0.00000671,-0.00893136,0.00002305,-0.00258962,-0.00000277,-0.00000001,0.00017473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
132.95000000,19.42546667,-0.00116922,0.39058176,-0.00000704,-0.01228863,6.28316709,0.19351780,-0.00000641,-0.02212709,0.00002315,-0.00204727,-0.00000282,-0.00000001,0.00017482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
133.00000000,19.43515542,-0.00116973,0.38959439,-0.00000589,-0.01239099,6.28316695,0.19260090,-0.00000619,-0.03525933,0.00002320,-0.00150595,-0.00000284,-0.00000001,0.00017490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
133.05000000,19.44480657,-0.00117022,0.38795088,-0.00000472,-0.01246629,6.28316681,0.19168183,-0.00000602,-0.04832542,0.00002320,-0.00096512,-0.00000285,-0.00000001,0.00017499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
133.10000000,19.45442004,-0.00117071,0.38565428,-0.00000356,-0.01251454,6.28316667,0.19076718,-0.00000592,-0.06132276,0.00002316,-0.00042428,-0.00000285,-0.00000001,0.00017508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
133.15000000,19.46399602,-0.00117120,0.38270774,-0.00000240,-0.01253576,6.28316653,0.18986348,-0.00000589,-0.07424882,0.00002307,0.00011708,-0.00000283,-0.00000001,0.00017516,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
