t,x,y,z,roll,pitch,heading,u,v,w,p,q,r
2.60000000,0.11932426,0.11387160,-0.29756033,-0.01693926,0.03510763,0.04168575,0.02044364,-0.08884678,0.10983520,-0.01672402,-0.06667760,-0.00617019
2.61666667,0.11978387,0.11229626,-0.29577648,-0.01720190,0.03402062,0.04159698,0.01984238,-0.09374803,0.10939797,-0.01557107,-0.06512106,-0.00642679
2.63333333,0.12023519,0.11063976,-0.29400536,-0.01744511,0.03296083,0.04150434,0.01929485,-0.09857499,0.10869691,-0.01440392,-0.06348234,-0.00664831
2.65000000,0.12067896,0.10890358,-0.29225083,-0.01766867,0.03192960,0.04140832,0.01879997,-0.10332140,0.10776728,-0.01322349,-0.06176398,-0.00683615
2.66666667,0.12111595,0.10708933,-0.29051617,-0.01787233,0.03092822,0.04130942,0.01835661,-0.10797966,0.10664357,-0.01203007,-0.05996887,-0.00699177
2.68333333,0.12154690,0.10519873,-0.28880407,-0.01805587,0.02995792,0.04120808,0.01796352,-0.11254236,0.10535909,-0.01082429,-0.05810010,-0.00711673
2.70000000,0.12197257,0.10323360,-0.28711669,-0.01821908,0.02901988,0.04110475,0.01761939,-0.11700239,0.10394594,-0.00960715,-0.05616104,-0.00721261
2.71666667,0.12239371,0.10119587,-0.28545565,-0.01836179,0.02811523,0.04099981,0.01732281,-0.12135291,0.10243454,-0.00837984,-0.05415529,-0.00728104
2.73333333,0.12281107,0.09908757,-0.28382212,-0.01848384,0.02724503,0.04089367,0.01707227,-0.12558739,0.10085368,-0.00714394,-0.05208674,-0.00732369
2.75000000,0.12322536,0.09691083,-0.28221678,-0.01858510,0.02641025,0.04078667,0.01686624,-0.12969961,0.09923029,-0.00590110,-0.04995958,-0.00734219
2.76666667,0.12363730,0.09466786,-0.28063988,-0.01866550,0.02561181,0.04067915,0.01670308,-0.13368371,0.09758921,-0.00465312,-0.04777825,-0.00733825
